date,daily_pnl,cum
2023-08-19 00:00:00+00:00,-5.8819999999999996e-05,0.015238749999999999
2023-08-20 00:00:00+00:00,-7.626e-05,0.015162489999999999
2023-08-21 00:00:00+00:00,-3.6e-05,0.01512649
2023-08-22 00:00:00+00:00,8.12e-06,0.01513461
2023-08-23 00:00:00+00:00,2.9659999999999997e-05,0.01516427
2023-08-24 00:00:00+00:00,4.5839999999999995e-05,0.01521011
2023-08-25 00:00:00+00:00,7.361e-05,0.01528372
2023-08-26 00:00:00+00:00,0.0001125,0.01539622
2023-08-27 00:00:00+00:00,5.3070000000000005e-05,0.015449290000000001
2023-08-28 00:00:00+00:00,8.553e-05,0.015534820000000001
2023-08-29 00:00:00+00:00,-6.340999999999999e-05,0.015471410000000001
2023-08-30 00:00:00+00:00,0.00014543,0.015616840000000002
2023-08-31 00:00:00+00:00,0.00017873000000000002,0.015795570000000002
2023-09-01 00:00:00+00:00,0.00014805,0.015943620000000002
2023-09-02 00:00:00+00:00,4.917e-05,0.015992790000000003
2023-09-03 00:00:00+00:00,7.964e-05,0.016072430000000002
2023-09-04 00:00:00+00:00,3.1e-05,0.016103430000000002
2023-09-05 00:00:00+00:00,5.394e-05,0.01615737
2023-09-06 00:00:00+00:00,1.109e-05,0.01616846
2023-09-07 00:00:00+00:00,0.00014637,0.01631483
2023-09-08 00:00:00+00:00,-2.704e-05,0.01628779
2023-09-09 00:00:00+00:00,-4.011e-05,0.01624768
2023-09-10 00:00:00+00:00,5.8299999999999994e-05,0.01630598
2023-09-11 00:00:00+00:00,3.361e-05,0.01633959
2023-09-12 00:00:00+00:00,4.653e-05,0.01638612
2023-09-13 00:00:00+00:00,6.701e-05,0.01645313
2023-09-14 00:00:00+00:00,-8.590000000000004e-06,0.01644454
2023-09-15 00:00:00+00:00,4.159e-05,0.01648613
2023-09-16 00:00:00+00:00,-8.862e-05,0.01639751
2023-09-17 00:00:00+00:00,2.688e-05,0.01642439
2023-09-18 00:00:00+00:00,-6.703e-05,0.01635736
2023-09-19 00:00:00+00:00,-1.2600000000000001e-05,0.01634476
2023-09-20 00:00:00+00:00,-7.382000000000001e-05,0.01627094
2023-09-21 00:00:00+00:00,0.00011703,0.01638797
2023-09-22 00:00:00+00:00,3.1079999999999994e-05,0.01641905
2023-09-23 00:00:00+00:00,8.441e-05,0.01650346
2023-09-24 00:00:00+00:00,6.215999999999999e-05,0.01656562
2023-09-25 00:00:00+00:00,0.00012097,0.01668659
2023-09-26 00:00:00+00:00,5.009999999999994e-06,0.0166916
2023-09-27 00:00:00+00:00,0.00015396,0.016845560000000002
2023-09-28 00:00:00+00:00,-5.639e-05,0.016789170000000003
2023-09-29 00:00:00+00:00,-5.9850000000000005e-05,0.016729320000000002
2023-09-30 00:00:00+00:00,4.032e-05,0.016769640000000002
2023-10-01 00:00:00+00:00,-2.5869999999999998e-05,0.01674377
2023-10-02 00:00:00+00:00,5.0820000000000005e-05,0.01679459
2023-10-03 00:00:00+00:00,8.339e-05,0.01687798
2023-10-04 00:00:00+00:00,9.374000000000001e-05,0.01697172
2023-10-05 00:00:00+00:00,-0.00010376999999999999,0.01686795
2023-10-06 00:00:00+00:00,-2.819e-05,0.01683976
2023-10-07 00:00:00+00:00,7.056e-05,0.01691032
2023-10-08 00:00:00+00:00,6.451e-05,0.01697483
2023-10-09 00:00:00+00:00,0.00015345000000000002,0.01712828
2023-10-10 00:00:00+00:00,0.00012791000000000001,0.017256189999999998
2023-10-11 00:00:00+00:00,0.00020567,0.01746186
2023-10-12 00:00:00+00:00,0.00019965,0.01766151
2023-10-13 00:00:00+00:00,6.659e-05,0.017728099999999997
2023-10-14 00:00:00+00:00,4.772e-05,0.017775819999999998
2023-10-15 00:00:00+00:00,5.007e-05,0.017825889999999997
2023-10-16 00:00:00+00:00,0.00010183,0.017927719999999998
2023-10-17 00:00:00+00:00,-6.140000000000002e-06,0.017921579999999996
2023-10-18 00:00:00+00:00,-2.9149999999999997e-05,0.017892429999999997
2023-10-19 00:00:00+00:00,-0.00012658,0.017765849999999996
2023-10-20 00:00:00+00:00,-4.647000000000001e-05,0.017719379999999996
2023-10-21 00:00:00+00:00,8.616e-05,0.017805539999999995
2023-10-22 00:00:00+00:00,8.261e-05,0.017888149999999995
2023-10-23 00:00:00+00:00,0.00018488,0.018073029999999993
2023-10-24 00:00:00+00:00,0.00030000000000000003,0.018373029999999995
2023-10-25 00:00:00+00:00,0.00030000000000000003,0.018673029999999997
2023-10-26 00:00:00+00:00,0.00030000000000000003,0.01897303
2023-10-27 00:00:00+00:00,0.00030000000000000003,0.01927303
2023-10-28 00:00:00+00:00,0.00030000000000000003,0.01957303
2023-10-29 00:00:00+00:00,0.00030000000000000003,0.019873030000000003
2023-10-30 00:00:00+00:00,0.00030000000000000003,0.020173030000000005
2023-10-31 00:00:00+00:00,0.00030000000000000003,0.020473030000000007
2023-11-01 00:00:00+00:00,0.00030000000000000003,0.02077303000000001
2023-11-02 00:00:00+00:00,0.00030000000000000003,0.02107303000000001
2023-11-03 00:00:00+00:00,0.00030000000000000003,0.02137303000000001
2023-11-04 00:00:00+00:00,0.00030000000000000003,0.021673030000000013
2023-11-05 00:00:00+00:00,0.00030000000000000003,0.021973030000000015
2023-11-06 00:00:00+00:00,0.00030000000000000003,0.022273030000000017
2023-11-07 00:00:00+00:00,0.00030000000000000003,0.022573030000000018
2023-11-08 00:00:00+00:00,0.00030000000000000003,0.02287303000000002
2023-11-09 00:00:00+00:00,0.00040027,0.02327330000000002
2023-11-10 00:00:00+00:00,0.00031682,0.02359012000000002
2023-11-11 00:00:00+00:00,0.00041254999999999997,0.02400267000000002
2023-11-12 00:00:00+00:00,0.00066138,0.02466405000000002
2023-11-13 00:00:00+00:00,0.0006385200000000001,0.02530257000000002
2023-11-14 00:00:00+00:00,0.00048228,0.025784850000000022
2023-11-15 00:00:00+00:00,0.00030000000000000003,0.026084850000000024
2023-11-16 00:00:00+00:00,0.00037213000000000003,0.026456980000000026
2023-11-17 00:00:00+00:00,0.00030000000000000003,0.026756980000000027
2023-11-18 00:00:00+00:00,0.00030000000000000003,0.02705698000000003
2023-11-19 00:00:00+00:00,0.00030000000000000003,0.02735698000000003
2023-11-20 00:00:00+00:00,0.00030000000000000003,0.027656980000000032
2023-11-21 00:00:00+00:00,0.00030000000000000003,0.027956980000000034
2023-11-22 00:00:00+00:00,0.00030000000000000003,0.028256980000000036
2023-11-23 00:00:00+00:00,0.00030000000000000003,0.028556980000000037
2023-11-24 00:00:00+00:00,0.00030000000000000003,0.02885698000000004
2023-11-25 00:00:00+00:00,0.00030000000000000003,0.02915698000000004
2023-11-26 00:00:00+00:00,0.00030000000000000003,0.029456980000000042
2023-11-27 00:00:00+00:00,0.00030000000000000003,0.029756980000000044
2023-11-28 00:00:00+00:00,0.00030000000000000003,0.030056980000000046
2023-11-29 00:00:00+00:00,0.00030000000000000003,0.030356980000000047
2023-11-30 00:00:00+00:00,0.00030000000000000003,0.03065698000000005
2023-12-01 00:00:00+00:00,0.00030000000000000003,0.03095698000000005
2023-12-02 00:00:00+00:00,0.00025464,0.03121162000000005
2023-12-03 00:00:00+00:00,0.00030000000000000003,0.03151162000000005
2023-12-04 00:00:00+00:00,0.00030000000000000003,0.031811620000000054
2023-12-05 00:00:00+00:00,0.00030000000000000003,0.032111620000000056
2023-12-06 00:00:00+00:00,0.00030000000000000003,0.03241162000000006
2023-12-07 00:00:00+00:00,0.00030000000000000003,0.03271162000000006
2023-12-08 00:00:00+00:00,0.0005353000000000001,0.03324692000000006
2023-12-09 00:00:00+00:00,0.00058855,0.03383547000000006
2023-12-10 00:00:00+00:00,0.0006503,0.03448577000000006
2023-12-11 00:00:00+00:00,0.00034730000000000004,0.03483307000000006
2023-12-12 00:00:00+00:00,0.00030000000000000003,0.035133070000000065
2023-12-13 00:00:00+00:00,0.00034672,0.03547979000000007
2023-12-14 00:00:00+00:00,0.00030000000000000003,0.03577979000000007
2023-12-15 00:00:00+00:00,0.00030000000000000003,0.03607979000000007
2023-12-16 00:00:00+00:00,0.00030000000000000003,0.03637979000000007
2023-12-17 00:00:00+00:00,0.00030000000000000003,0.03667979000000007
2023-12-18 00:00:00+00:00,0.00038966,0.03706945000000007
2023-12-19 00:00:00+00:00,0.00030000000000000003,0.037369450000000075
2023-12-20 00:00:00+00:00,0.00044143,0.037810880000000074
2023-12-21 00:00:00+00:00,0.00085307,0.03866395000000007
2023-12-22 00:00:00+00:00,0.00078427,0.03944822000000007
2023-12-23 00:00:00+00:00,0.00041351,0.03986173000000007
2023-12-24 00:00:00+00:00,0.00050519,0.04036692000000007
2023-12-25 00:00:00+00:00,0.00057908,0.04094600000000007
2023-12-26 00:00:00+00:00,0.00096707,0.04191307000000007
2023-12-27 00:00:00+00:00,0.00097867,0.042891740000000074
2023-12-28 00:00:00+00:00,0.00101052,0.043902260000000075
2023-12-29 00:00:00+00:00,0.00152164,0.04542390000000007
2023-12-30 00:00:00+00:00,0.00114455,0.046568450000000074
2023-12-31 00:00:00+00:00,0.00096025,0.047528700000000076
2024-01-01 00:00:00+00:00,0.00098223,0.04851093000000008
2024-01-02 00:00:00+00:00,0.00154755,0.05005848000000008
2024-01-03 00:00:00+00:00,0.00048282,0.05054130000000008
2024-01-04 00:00:00+00:00,0.00030000000000000003,0.05084130000000008
2024-01-05 00:00:00+00:00,0.00030000000000000003,0.051141300000000084
2024-01-06 00:00:00+00:00,0.00030000000000000003,0.051441300000000086
2024-01-07 00:00:00+00:00,0.00030000000000000003,0.05174130000000009
2024-01-08 00:00:00+00:00,0.00030000000000000003,0.05204130000000009
2024-01-09 00:00:00+00:00,0.00030000000000000003,0.05234130000000009
2024-01-10 00:00:00+00:00,0.00030000000000000003,0.05264130000000009
2024-01-11 00:00:00+00:00,0.00030000000000000003,0.052941300000000094
2024-01-12 00:00:00+00:00,0.00030000000000000003,0.053241300000000095
2024-01-13 00:00:00+00:00,0.00030000000000000003,0.0535413000000001
2024-01-14 00:00:00+00:00,0.00030000000000000003,0.0538413000000001
2024-01-15 00:00:00+00:00,0.00030000000000000003,0.0541413000000001
2024-01-16 00:00:00+00:00,0.00030000000000000003,0.0544413000000001
2024-01-17 00:00:00+00:00,0.00030000000000000003,0.054741300000000104
2024-01-18 00:00:00+00:00,0.00030000000000000003,0.055041300000000105
2024-01-19 00:00:00+00:00,0.00030000000000000003,0.05534130000000011
2024-01-20 00:00:00+00:00,0.00030000000000000003,0.05564130000000011
2024-01-21 00:00:00+00:00,0.00030000000000000003,0.05594130000000011
2024-01-22 00:00:00+00:00,0.00030000000000000003,0.05624130000000011
2024-01-23 00:00:00+00:00,0.00030000000000000003,0.056541300000000114
2024-01-24 00:00:00+00:00,0.00030000000000000003,0.056841300000000115
2024-01-25 00:00:00+00:00,0.00030000000000000003,0.05714130000000012
2024-01-26 00:00:00+00:00,0.00030000000000000003,0.05744130000000012
2024-01-27 00:00:00+00:00,0.00027266,0.05771396000000012
2024-01-28 00:00:00+00:00,0.00024725,0.05796121000000012
2024-01-29 00:00:00+00:00,0.00029142,0.05825263000000012
2024-01-30 00:00:00+00:00,0.00024641,0.05849904000000012
2024-01-31 00:00:00+00:00,0.00022154,0.05872058000000012
2024-02-01 00:00:00+00:00,0.00030000000000000003,0.05902058000000012
2024-02-02 00:00:00+00:00,0.00030000000000000003,0.05932058000000012
2024-02-03 00:00:00+00:00,0.00024697,0.05956755000000012
2024-02-04 00:00:00+00:00,0.00027153,0.05983908000000012
2024-02-05 00:00:00+00:00,0.00030000000000000003,0.06013908000000012
2024-02-06 00:00:00+00:00,0.00026723000000000003,0.06040631000000012
2024-02-07 00:00:00+00:00,0.00021206,0.06061837000000012
2024-02-08 00:00:00+00:00,0.00019125000000000001,0.06080962000000012
2024-02-09 00:00:00+00:00,0.00022961000000000002,0.06103923000000012
2024-02-10 00:00:00+00:00,0.00028041000000000003,0.06131964000000012
2024-02-11 00:00:00+00:00,0.00030000000000000003,0.06161964000000012
2024-02-12 00:00:00+00:00,0.00030000000000000003,0.06191964000000012
2024-02-13 00:00:00+00:00,0.00030000000000000003,0.062219640000000125
2024-02-14 00:00:00+00:00,0.00032282999999999997,0.06254247000000013
2024-02-15 00:00:00+00:00,0.00030000000000000003,0.06284247000000012
2024-02-16 00:00:00+00:00,0.00030000000000000003,0.06314247000000012
2024-02-17 00:00:00+00:00,0.00036041000000000003,0.06350288000000012
2024-02-18 00:00:00+00:00,0.0004964,0.06399928000000012
2024-02-19 00:00:00+00:00,0.00055985,0.06455913000000012
2024-02-20 00:00:00+00:00,0.00041631999999999997,0.06497545000000012
2024-02-21 00:00:00+00:00,0.00031242,0.06528787000000011
2024-02-22 00:00:00+00:00,0.00036037,0.06564824000000011
2024-02-23 00:00:00+00:00,0.00032991,0.06597815000000011
2024-02-24 00:00:00+00:00,0.00030000000000000003,0.0662781500000001
2024-02-25 00:00:00+00:00,0.00041512,0.06669327000000011
2024-02-26 00:00:00+00:00,0.00075555,0.0674488200000001
2024-02-27 00:00:00+00:00,0.0012874800000000001,0.0687363000000001
2024-02-28 00:00:00+00:00,0.0010394900000000001,0.0697757900000001
2024-02-29 00:00:00+00:00,0.0020245899999999997,0.07180038000000011
2024-03-01 00:00:00+00:00,0.00164156,0.07344194000000011
2024-03-02 00:00:00+00:00,0.0014699600000000002,0.07491190000000011
2024-03-03 00:00:00+00:00,0.00133854,0.07625044000000011
2024-03-04 00:00:00+00:00,0.00165524,0.07790568000000012
2024-03-05 00:00:00+00:00,0.00220077,0.08010645000000012
2024-03-06 00:00:00+00:00,0.0011951,0.08130155000000013
2024-03-07 00:00:00+00:00,0.00125512,0.08255667000000012
2024-03-08 00:00:00+00:00,0.00141229,0.08396896000000012
2024-03-09 00:00:00+00:00,0.00076822,0.08473718000000012
2024-03-10 00:00:00+00:00,0.0014894,0.08622658000000012
2024-03-11 00:00:00+00:00,0.00180313,0.08802971000000012
2024-03-12 00:00:00+00:00,0.00137705,0.08940676000000013
2024-03-13 00:00:00+00:00,0.00143046,0.09083722000000012
2024-03-14 00:00:00+00:00,0.00101404,0.09185126000000012
2024-03-15 00:00:00+00:00,0.00068149,0.09253275000000012
2024-03-16 00:00:00+00:00,0.00054015,0.09307290000000012
2024-03-17 00:00:00+00:00,0.00055689,0.09362979000000013
2024-03-18 00:00:00+00:00,0.00077973,0.09440952000000014
2024-03-19 00:00:00+00:00,0.00080006,0.09520958000000014
2024-03-20 00:00:00+00:00,0.00044235,0.09565193000000013
2024-03-21 00:00:00+00:00,0.00049217,0.09614410000000014
2024-03-22 00:00:00+00:00,0.00038264,0.09652674000000014
2024-03-23 00:00:00+00:00,0.00030806000000000003,0.09683480000000014
2024-03-24 00:00:00+00:00,0.00040851,0.09724331000000014
2024-03-25 00:00:00+00:00,0.00070688,0.09795019000000013
2024-03-26 00:00:00+00:00,0.00067075,0.09862094000000013
2024-03-27 00:00:00+00:00,0.00101939,0.09964033000000012
2024-03-28 00:00:00+00:00,0.00083524,0.10047557000000013
2024-03-29 00:00:00+00:00,0.00073876,0.10121433000000013
2024-03-30 00:00:00+00:00,0.0008625099999999999,0.10207684000000013
2024-03-31 00:00:00+00:00,0.0011254099999999999,0.10320225000000012
2024-04-01 00:00:00+00:00,0.00131121,0.10451346000000011
2024-04-02 00:00:00+00:00,0.00037382,0.10488728000000011
2024-04-03 00:00:00+00:00,0.00030000000000000003,0.1051872800000001
2024-04-04 00:00:00+00:00,0.00030000000000000003,0.1054872800000001
2024-04-05 00:00:00+00:00,0.00030000000000000003,0.1057872800000001
2024-04-06 00:00:00+00:00,0.00030000000000000003,0.10608728000000009
2024-04-07 00:00:00+00:00,0.00030000000000000003,0.10638728000000008
2024-04-08 00:00:00+00:00,0.00055189,0.10693917000000008
2024-04-09 00:00:00+00:00,0.0006057899999999999,0.10754496000000008
2024-04-10 00:00:00+00:00,0.00034386000000000003,0.10788882000000008
2024-04-11 00:00:00+00:00,0.00053895,0.10842777000000008
2024-04-12 00:00:00+00:00,0.00049102,0.10891879000000007
2024-04-13 00:00:00+00:00,0.00030000000000000003,0.10921879000000007
2024-04-14 00:00:00+00:00,0.00030000000000000003,0.10951879000000006
2024-04-15 00:00:00+00:00,0.00021759,0.10973638000000006
2024-04-16 00:00:00+00:00,0.00018991,0.10992629000000007
2024-04-17 00:00:00+00:00,0.00016483,0.11009112000000007
2024-04-18 00:00:00+00:00,9.585e-05,0.11018697000000006
2024-04-19 00:00:00+00:00,9.401e-05,0.11028098000000007
2024-04-20 00:00:00+00:00,0.00013438,0.11041536000000007
2024-04-21 00:00:00+00:00,9.364e-05,0.11050900000000008
2024-04-22 00:00:00+00:00,7.804e-05,0.11058704000000008
2024-04-23 00:00:00+00:00,2.9210000000000003e-05,0.11061625000000008
2024-04-24 00:00:00+00:00,0.00013761999999999997,0.11075387000000009
2024-04-25 00:00:00+00:00,0.00012229,0.11087616000000008
2024-04-26 00:00:00+00:00,7.956e-05,0.11095572000000009
2024-04-27 00:00:00+00:00,0.00020304,0.11115876000000009
2024-04-28 00:00:00+00:00,1.7070000000000004e-05,0.11117583000000009
2024-04-29 00:00:00+00:00,0.00014844,0.11132427000000009
2024-04-30 00:00:00+00:00,0.00028894,0.11161321000000009
2024-05-01 00:00:00+00:00,0.00028848000000000003,0.11190169000000008
2024-05-02 00:00:00+00:00,0.0001268,0.11202849000000008
2024-05-03 00:00:00+00:00,2.7779999999999995e-05,0.11205627000000008
2024-05-04 00:00:00+00:00,0.00016423000000000002,0.11222050000000008
2024-05-05 00:00:00+00:00,0.00011446000000000001,0.11233496000000008
2024-05-06 00:00:00+00:00,7.316999999999999e-05,0.11240813000000008
2024-05-07 00:00:00+00:00,0.00016673,0.11257486000000008
2024-05-08 00:00:00+00:00,0.00019736,0.11277222000000008
2024-05-09 00:00:00+00:00,0.00016216,0.11293438000000007
2024-05-10 00:00:00+00:00,0.00014613,0.11308051000000006
2024-05-11 00:00:00+00:00,0.00017719,0.11325770000000006
2024-05-12 00:00:00+00:00,0.00015434,0.11341204000000006
2024-05-13 00:00:00+00:00,0.0002762,0.11368824000000007
2024-05-14 00:00:00+00:00,0.00024258,0.11393082000000007
2024-05-15 00:00:00+00:00,0.00011988,0.11405070000000007
2024-05-16 00:00:00+00:00,0.00010794,0.11415864000000008
2024-05-17 00:00:00+00:00,5.164e-05,0.11421028000000008
2024-05-18 00:00:00+00:00,7.848e-05,0.11428876000000009
2024-05-19 00:00:00+00:00,0.00013328,0.11442204000000009
2024-05-20 00:00:00+00:00,0.00010638,0.11452842000000009
2024-05-21 00:00:00+00:00,0.00030517,0.11483359000000008
2024-05-22 00:00:00+00:00,0.00035758999999999997,0.11519118000000009
2024-05-23 00:00:00+00:00,0.00030000000000000003,0.11549118000000008
2024-05-24 00:00:00+00:00,0.00030000000000000003,0.11579118000000008
2024-05-25 00:00:00+00:00,0.00030000000000000003,0.11609118000000007
2024-05-26 00:00:00+00:00,0.00030000000000000003,0.11639118000000007
2024-05-27 00:00:00+00:00,0.00030000000000000003,0.11669118000000006
2024-05-28 00:00:00+00:00,0.00030000000000000003,0.11699118000000006
2024-05-29 00:00:00+00:00,0.00032558,0.11731676000000006
2024-05-30 00:00:00+00:00,0.00030000000000000003,0.11761676000000006
2024-05-31 00:00:00+00:00,0.00036867000000000003,0.11798543000000006
2024-06-01 00:00:00+00:00,0.00030250000000000003,0.11828793000000005
2024-06-02 00:00:00+00:00,0.00030000000000000003,0.11858793000000005
2024-06-03 00:00:00+00:00,0.00034135,0.11892928000000005
2024-06-04 00:00:00+00:00,0.00032008000000000004,0.11924936000000005
2024-06-05 00:00:00+00:00,0.00039612999999999996,0.11964549000000005
2024-06-06 00:00:00+00:00,0.00032208,0.11996757000000005
2024-06-07 00:00:00+00:00,0.00030166000000000004,0.12026923000000005
2024-06-08 00:00:00+00:00,0.00030000000000000003,0.12056923000000004
2024-06-09 00:00:00+00:00,0.00030000000000000003,0.12086923000000004
2024-06-10 00:00:00+00:00,0.00030000000000000003,0.12116923000000003
2024-06-11 00:00:00+00:00,0.00030000000000000003,0.12146923000000003
2024-06-12 00:00:00+00:00,0.00030000000000000003,0.12176923000000002
2024-06-13 00:00:00+00:00,0.00030000000000000003,0.12206923000000001
2024-06-14 00:00:00+00:00,0.00030000000000000003,0.12236923000000001
2024-06-15 00:00:00+00:00,0.00030000000000000003,0.12266923
2024-06-16 00:00:00+00:00,0.00030000000000000003,0.12296923
2024-06-17 00:00:00+00:00,0.00030000000000000003,0.12326923
2024-06-18 00:00:00+00:00,0.00028236,0.12355158999999999
2024-06-19 00:00:00+00:00,0.00017094,0.12372252999999998
2024-06-20 00:00:00+00:00,0.00016766,0.12389018999999998
2024-06-21 00:00:00+00:00,0.00020672000000000003,0.12409690999999998
2024-06-22 00:00:00+00:00,0.00024146,0.12433836999999998
2024-06-23 00:00:00+00:00,0.00016983,0.12450819999999997
2024-06-24 00:00:00+00:00,0.00027022,0.12477841999999997
2024-06-25 00:00:00+00:00,0.00021148,0.12498989999999997
2024-06-26 00:00:00+00:00,0.00030000000000000003,0.12528989999999998
2024-06-27 00:00:00+00:00,0.00030000000000000003,0.12558989999999998
2024-06-28 00:00:00+00:00,0.00030000000000000003,0.12588989999999997
2024-06-29 00:00:00+00:00,0.00030000000000000003,0.12618989999999997
2024-06-30 00:00:00+00:00,0.00030000000000000003,0.12648989999999996
2024-07-01 00:00:00+00:00,0.00030000000000000003,0.12678989999999996
2024-07-02 00:00:00+00:00,0.00030000000000000003,0.12708989999999995
2024-07-03 00:00:00+00:00,0.00030000000000000003,0.12738989999999994
2024-07-04 00:00:00+00:00,0.00030000000000000003,0.12768989999999994
2024-07-05 00:00:00+00:00,0.00021762000000000002,0.12790751999999994
2024-07-06 00:00:00+00:00,0.00016491,0.12807242999999993
2024-07-07 00:00:00+00:00,0.00028164,0.12835406999999993
2024-07-08 00:00:00+00:00,0.00026126999999999997,0.12861533999999994
2024-07-09 00:00:00+00:00,0.00020861000000000002,0.12882394999999994
2024-07-10 00:00:00+00:00,0.0002471,0.12907104999999994
2024-07-11 00:00:00+00:00,0.00030000000000000003,0.12937104999999993
2024-07-12 00:00:00+00:00,0.00013441,0.12950545999999993
2024-07-13 00:00:00+00:00,0.00025184000000000003,0.12975729999999994
2024-07-14 00:00:00+00:00,0.00020789,0.12996518999999992
2024-07-15 00:00:00+00:00,7.278e-05,0.13003796999999992
2024-07-16 00:00:00+00:00,6.469e-05,0.13010265999999993
2024-07-17 00:00:00+00:00,4.989999999999998e-06,0.13010764999999994
2024-07-18 00:00:00+00:00,5.362e-05,0.13016126999999994
2024-07-19 00:00:00+00:00,0.0001349,0.13029616999999993
2024-07-20 00:00:00+00:00,4.890000000000002e-06,0.13030105999999994
2024-07-21 00:00:00+00:00,-2.4730000000000002e-05,0.13027632999999994
